<FFMS_News>|2011-03-02|21:36:44|0|0|0|1|0|0|0|0|0|0|0|0|0|2|0|0|Подготовлен проект приказа ФСФР России "Об утверждении Положения о порядке и сроках хранения документов акционерного общества". |России
<FFMS_News>|2011-03-04|22:22:57|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|Подписан Указ «О мерах по совершенствованию государственного регулирования в сфере финансового рынка» http://www.kremlin.ru/news/10519 
<FFMS_News>|2011-03-04|22:26:11|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|ФСФР будет следить за применением МСФО - А.Л.Кудрин http://bit.ly/feqvbl 
<FFMS_News>|2011-03-05|16:18:02|0|0|0|0|0|0|0|0|0|0|0|0|0|3|0|0|Текст Указа № 270 от 04.03.2011 о присоединении ФССН к ФСФР http://graph.document.kremlin.ru/page.aspx?1;1547892 
<FFMS_News>|2011-03-10|14:20:50|0|0|0|1|0|0|0|0|0|0|0|0|0|3|0|0|Что делать с АДР? - новая запись в блоге руководителя ФСФР России http://fcsm.ru/blog/2011/03/10/ |России
<FFMS_News>|2011-03-13|20:21:25|0|0|0|2|0|0|0|0|0|0|1|0|0|4|0|0|ФСФР России и Агентство по контролю за финансовым рынком Лихтенштейна подписали меморандум об обмене информацией и сотрудничеству. |России|Лихтенштейна
<FFMS_News>|2011-03-15|22:13:39|0|0|0|2|0|0|0|0|0|0|0|0|0|3|0|0|ФСФР России возобновила действие соглашения с Комиссией США по срочной биржевой торговле (CFTC) о сотрудничестве. |России|США
<FFMS_News>|2011-03-18|18:17:59|0|0|0|1|0|0|0|0|0|0|0|0|0|2|0|0|ФСФР России ввела запрет на операции ООО «УНИВЕРСАЛЬ-ИНВЕСТ» в целях защиты активов НПФ БЛАГОСОСТОЯНИЕ». |России
<FFMS_News>|2011-03-18|18:26:59|0|0|0|1|0|0|0|0|0|0|0|0|1|3|0|0|В 2010 году ФСФР России выдала 111 лицензий управляющих компаний и отозвала 69, в т.ч. 34  за неосуществление деятельности более 1,5 лет. |России
<FFMS_News>|2011-03-21|17:13:54|0|0|0|1|0|0|0|0|0|0|0|0|0|2|0|0|Подготовлена новая редакция проекта приказа ФСФР России о дополнительных требованиях к порядку проведения общего собрания акционеров. |России
<FFMS_News>|2011-03-22|18:21:59|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|Вниманию участников страхового рынка: ФСФР России начала принимать корреспонденцию, относящуюся к сфере страховой деятельности. |России
<FFMS_News>|2011-03-28|20:58:17|1|0|0|1|0|0|0|0|0|0|1|0|0|3|0|0|Зарегистрирован приказ ФСФР России об организаторах торговли, снимающий проблему кросс-сделок и вводящий COT на российском срочном рынке. |России
<FFMS_News>|2011-03-31|12:04:31|0|0|0|0|0|0|0|0|0|0|2|0|0|1|0|0|За большой вклад в развитие системы государственного регулирования рынка ценных бумаг руководитель ФСФР награжден медалью Столыпина П.А. 
<FFMS_News>|2011-03-31|12:40:07|0|0|0|1|0|0|0|0|0|0|0|0|0|3|0|0|В соответствии с Постановлением Правительства РФ №210 от 24.03.2011 ФСФР России вправе иметь геральдический знак-эбмлему, флаг и вымпел. |России
<FFMS_News>|2011-04-05|14:46:46|0|0|0|0|0|0|0|0|0|0|1|0|0|2|0|0|Зарегистрирован Адм.регламент ФСФР по лицензированию профдеятельности на рынке ценных бумаг: вводится предлицензионная проверка соискателей. 
<FFMS_News>|2011-04-08|11:47:03|0|0|0|2|0|0|0|0|0|0|0|0|0|4|0|0|ФСФР России и Комиссия по надзору за финансовым сектором Люксембурга заключили меморандум о взаимопонимании и обмене информацией. |России|Люксембурга
<FFMS_News>|2011-04-11|22:40:33|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|Дмитрий Владимирович Панкин - новый руководитель ФСФР России. |России
<FFMS_News>|2011-04-20|15:59:34|0|0|0|1|0|0|0|0|0|0|1|0|0|2|0|0|ФСФР России аннулировала лицензии восьми компаний за нарушения требований законодательства РФ о ценных бумагах |России
