<FSIN_Russia>|2012-08-20|12:46:34|0|0|0|1|0|0|0|1|0|0|0|0|0|1|0|0|Осужденный Челябинской области заплатит более 100 тыс. рублей за утерянный электронный браслет http://t.co/Ay93mfop |Челябинской области
<FSIN_Russia>|2012-08-20|12:46:34|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|В УФСИН России по Республике Хакасия прошло тактико-специальное учение по пресечению… http://t.co/JyBJ9HIp |России|Хакасия
<FSIN_Russia>|2012-08-20|14:14:50|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|В УФСИН России по Брянской области прошел чемпионат по летней рыбалке http://t.co/PpDUXjJg |России|Брянской области
<FSIN_Russia>|2012-08-20|14:14:50|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|В ГУФСИН России по Ростовской области провели двухдневные учения группы быстрого реагирования… http://t.co/FWr5vbRi |России|Ростовской области
<FSIN_Russia>|2012-08-20|14:14:53|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|В Архангельской ВК прошел региональный этап фестиваля "Амнистия души" http://t.co/9IjNGRfb |Архангельской области
<FSIN_Russia>|2012-08-20|15:41:19|0|1|0|2|0|0|0|0|0|0|1|0|0|2|0|0|Осужденные ИК-7 УФСИН России по Калужской области приняли участие в благотворительной акции http://t.co/DdjJrBSl |России|Калужской области
<FSIN_Russia>|2012-08-20|15:41:22|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|В ГУФСИН России по Кемеровской области прошел 34-й спортивный фестиваль сотрудников уголовно… http://t.co/IRShBEER |России|Кемеровской области
<FSIN_Russia>|2012-08-20|15:41:22|0|0|0|2|0|0|0|0|0|0|0|0|0|3|0|0|В УФСИН России по Курской области в очередной раз состоялся День донора http://t.co/U57l9NvK |России|Курской области
<FSIN_Russia>|2012-08-20|15:41:22|0|0|0|2|0|0|0|0|0|0|0|0|0|2|0|0|В ИК-5 УФСИН России по Тверской области прошел Родительский день http://t.co/mzxl4Xi4 |России|Тверской области
<FSIN_Russia>|2012-08-20|15:41:22|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|Ярославская ОНК проверила условия содержания в лечебно-профилактическом учреждении УФСИН… http://t.co/6do3IjGw |Ярославская область
<FSIN_Russia>|2012-08-20|15:44:33|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Уважаемые посетители сайта! http://t.co/vMwlfBga 
<FSIN_Russia>|2012-08-20|17:17:52|0|0|0|2|0|0|0|0|0|0|0|0|0|2|0|0|Кинологи ГУФСИН России по Челябинской области приняли участие в соревнованиях по служебному… http://t.co/WptDEL66 |России|Челябинской области
<FSIN_Russia>|2012-08-20|17:17:53|0|0|0|2|0|0|0|0|0|0|0|0|0|2|0|0|Команда УФСИН России по Костромской области заняла третье место в комбинированной эстафете… http://t.co/eyVNlkmn |России|Костромской области
<FSIN_Russia>|2012-08-20|17:17:55|0|0|0|2|0|0|0|0|0|0|0|0|0|1|0|0|В УФСИН России по Республике Калмыкия проведена командно-штабная тренировка http://t.co/j83hHeU6 |России|Калмыкия
<FSIN_Russia>|2012-08-20|17:17:55|0|0|0|2|0|0|0|0|0|0|0|0|0|3|0|0|Осужденные ИК-2 ГУФСИН России по Челябинской области внесут свой вклад в подготовку зимней… http://t.co/ESlcFU9Y |России|Челябинской области
